source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
joxa_P7K_AUa,"Oljeeldad anläggning, drift och underhåll",http://data.europa.eu/esco/skill/826c1cf4-582a-4f1a-805f-98cc2b8000ba,verksamhet i kraftverk som drivs med fossila bränslen,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
joxa_P7K_AUa,"Oljeeldad anläggning, drift och underhåll",http://data.europa.eu/esco/skill/a549dcdf-3771-4217-ba5a-8f3425f703f8,underhålla cirkulationssystem,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jpAE_nru_gYC,"Terminalservrar, installation och underhåll",http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,administrera IT-system,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jpcR_F1P_8Wr,Agronomexamen,http://data.europa.eu/esco/skill/afdcb380-ef9f-4785-b877-cc551f035034,agronomi,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jpcS_H9h_7qK,"Adobe Captivate, LMS (Learning management system)",http://data.europa.eu/esco/skill/d4789070-2ff7-4bbb-94ca-8bb1739826a9,redigeringsprogramvara,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jpn4_Snv_EWg,Freds- och konfliktkunskap,http://data.europa.eu/esco/skill/266ea734-31b2-4e44-9d00-0a3fd03fa454,utrikespolitik,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jpos_939_G6V,Skrovkonstruktion,http://data.europa.eu/esco/skill/338dc4d9-e833-4084-82cd-7deba192390c,fartygsskrovs konstruktion,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/2a093fd2-bfed-4506-ab58-257e29e238f0,skötsel av gräsytor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/6c1143b7-1a4c-49ba-849a-ae328673e566,jordstruktur,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/a3f1d933-728d-494a-a260-293132b8fdd4,växters egenskaper,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/c7d8f44f-d0ad-4039-8407-4b8576603856,skötsel av gräsmattor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/f4b4accf-11b2-45bc-b47d-95f7cf9c569c,använda utrustning för skötsel av gräsytor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqEe_ruX_oUG,"Yrkesbevis, skötsel och förvaltning av utemiljö",http://data.europa.eu/esco/skill/fdff4747-70f6-4f1a-8285-8d31eb3c11e1,sköta gräsmattor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqG1_Cza_MRM,"Serviceresor, körning",http://data.europa.eu/esco/skill/e180c13d-7762-4e5c-b187-91df6fddebdd,transportera tilldelade patienter,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqZ2_JnS_pZs,Etik,http://data.europa.eu/esco/skill/33c01497-8264-4773-81dd-6096ad512f02,hälso- och sjukvårdsetik,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqZ2_JnS_pZs,Etik,http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8,tillämpa principer för forskningsetik och vetenskaplig integritet i samband med forskning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqZ2_JnS_pZs,Etik,http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d,etik,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqZ2_JnS_pZs,Etik,http://data.europa.eu/esco/skill/e9575f7f-053a-439e-8074-f93df3334e92,dataetik,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jqmh_ToJ_U7y,"Verksamhetsledning, post",http://data.europa.eu/esco/skill/a16e3fc6-c77d-46e3-aa18-c691fed47fd1,transportsätt för gods,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jsxS_kbd_wRW,"Skridsko, instruktör/Skridsko, tränare",http://data.europa.eu/esco/skill/dbadb531-2fb9-4361-b80b-9be8c3c54229,instruera i idrott,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jsxS_kbd_wRW,"Skridsko, instruktör/Skridsko, tränare",http://data.europa.eu/esco/skill/ec112344-c88b-444a-be66-3e39781bad38,skridskoåkning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jt4y_g5c_GXy,Arbetsmiljöplan,http://data.europa.eu/esco/skill/80274731-15ce-490a-8d5b-f55a36b976b0,skriva byggdokument,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jt4y_g5c_GXy,Arbetsmiljöplan,http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,följa hälso- och säkerhetsförfaranden för byggverksamhet,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jt4y_g5c_GXy,Arbetsmiljöplan,http://data.europa.eu/esco/skill/a276b1ad-c0b7-4b33-899c-0fbfcdbe0eee,5S-metoden,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
juME_7Ek_CBR,Microsoft 365 Certified: Fundamentals,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,molnteknik,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
juhE_YYk_eS2,"Modersmål, undervisning förskola",http://data.europa.eu/esco/skill/a9ead737-a7cd-4046-adea-1ff7326db09f,undervisa i språk,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
juuL_xEW_Ebd,"FlexRay, kommunikationsprotokoll",http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,it-kommunikationsprotokoll,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/1be9dd4c-ea8d-485e-8a45-28e8a7ab36d3,tolka medicinska bilder,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/514210f5-9471-48ee-bb62-0160001522c5,administrera kontrastmedel,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/57e7593f-0871-421c-88b2-a02acd85d79e,medicinsk radiologi,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/64d1250f-1c2b-4bea-929e-626ba927ea35,evidensbaserad radiografi,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/6ccce6e5-d18b-412f-a28e-828ac6dd839b,kontrastmedel,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jv2V_UoY_8XH,"Medicinsk radiologi, specialistkompetens för läkare",http://data.europa.eu/esco/skill/da165530-15aa-417c-b2e6-9bac1bfe0fe5,utvecklingstrender inom radiografi,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jvLT_ZCM_pQu,"Färskvaror, produktkunskap",http://data.europa.eu/esco/skill/1f8da935-0e8f-4d93-a2f8-2d0f727c7167,ostsorter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jvLT_ZCM_pQu,"Färskvaror, produktkunskap",http://data.europa.eu/esco/skill/2f0f58f9-7dbf-4bd2-af1a-2c3678f4d851,råda kunder om val av delikatesser,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jvLT_ZCM_pQu,"Färskvaror, produktkunskap",http://data.europa.eu/esco/skill/561a6713-1a87-4a60-8de8-9818eb16f453,tillredning av bearbetade livsmedel,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jvLT_ZCM_pQu,"Färskvaror, produktkunskap",http://data.europa.eu/esco/skill/cf441bdc-450b-4f44-8b21-3ca946c5d96b,bedöma livsmedelsprodukters hållbarhet,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxKr_BmN_CcQ,Psykoterapeutexamen,http://data.europa.eu/esco/skill/1b6a5461-942e-43a0-a521-c6ef1e3ef66d,utvärdera psykoterapiutövning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxKr_BmN_CcQ,Psykoterapeutexamen,http://data.europa.eu/esco/skill/4b9b1bc5-a1a9-4172-a669-509f94a479dc,psykiatriska störningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxKr_BmN_CcQ,Psykoterapeutexamen,http://data.europa.eu/esco/skill/dc4b2c95-d807-414c-aed3-4d4fd55a30e8,följa med i aktuella trender inom psykoterapin,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxKr_BmN_CcQ,Psykoterapeutexamen,http://data.europa.eu/esco/skill/e39e5950-6f9a-489c-9dae-3e42694801fe,förutsättningar för utförande av psykoterapi,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxUq_qGh_RD3,Elektronikproduktion,http://data.europa.eu/esco/skill/19ec88aa-c0b1-4515-ba10-56b6cf27369e,standarder för elektronisk utrustning,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxUq_qGh_RD3,Elektronikproduktion,http://data.europa.eu/esco/skill/3a2f0b3f-8203-466f-89f9-207316ade4da,skaffa undan lödningsavfall,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxUq_qGh_RD3,Elektronikproduktion,http://data.europa.eu/esco/skill/8a2f841c-fe35-46c0-90bd-51858a88a83b,elektroniska komponenter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxUq_qGh_RD3,Elektronikproduktion,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronik,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jxtM_Tne_pr9,Banjo,http://data.europa.eu/esco/skill/8f8a8803-dc72-4488-9991-7c7d373e01fa,spela musikinstrument,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
jzpq_afi_Nos,Skogsdikning,http://data.europa.eu/esco/skill/787e449d-d635-46c1-a0d2-e4bd0b49dee0,övervaka skogens produktivitet,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/03b9453e-d14d-46bc-baf5-f6a6fbaa3bb7,skapa kollektioner av läderartiklar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/061f1c12-9811-46f7-ab3e-1d28367d6c73,använda datorstödd konstruktion för sulor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/087521a5-830f-4b9f-80d7-ea38d34f461b,tillverka prototyper för läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/10311d30-7788-4866-be1c-8235832b7cee,skapa skomönster,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/1eb02aeb-5fa4-48b1-9d0b-4aab58d4131c,skapa tekniska skisser för skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/26343dda-6dda-4c14-a329-34828135ecbc,skapa stämningsplank,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/60aa9730-3c72-4350-a06c-2f2d618ee8d5,skapa skokollektioner,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/73c7d0d9-092f-4f6e-800a-5759f45a6fc6,hantera 2D-CAD för skor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/76842746-cacb-4e6d-adc6-0656d75c9c51,använda datorstödd konstruktion för klackar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/7e71fbcf-ebf8-4164-829b-e16b68aa9432,leda tillverkning av skor eller läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/8f4518fb-db84-4631-a812-d859729dee54,planera tillverkning av läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/a50c6a0a-5171-4be6-aa2b-50fe4d025d45,skapa tredimensionella skoprototyper genom datorstödd konstruktion,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/c46f9312-e414-42f0-9c8b-1c1886af7b8d,CAD för skor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/d7cf018c-ba15-42b1-b262-387d4cbfc185,hantera kvalitetssystem för skor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/de278695-33e1-400a-8962-95f0ba5ce2e0,skodesign,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/e6b31fc5-97c4-45b3-bb5b-5c93e5711d5d,ergonomi vid design av skor och läderartiklar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/eafd7e5f-cd03-4501-bfca-be362e80c6e1,göra skisser för läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/ec3e024f-87e8-4e92-a3e9-177cb9638a3e,tillämpa modetrender på skor och läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k1Rq_EmU_nbj,"Mode, skor och väskor/Design, skor och väskor",http://data.europa.eu/esco/skill/f7a1ccf0-fb40-49ef-ae9b-8a1f8646c218,material för läderartiklar,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,omvandla krav till innehåll,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/4095c6dd-3b00-44d1-9308-878e08737e92,skapa opinionsbildningsmaterial,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c,hantering av sociala medier,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/67dbfc2a-3dd4-41a1-90bd-97035e7add60,hålla sig uppdaterad med sociala medier,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/a91732ce-988e-4105-9570-f425c6ffdc82,immateriella rättigheter för digitalt innehåll,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,sköta webbplats,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k29D_fT4_Wso,"Publicering, webben och sociala medier",http://data.europa.eu/esco/skill/d6c29154-9cc1-48a4-a2de-3d1d0d7f0831,publiceringsmetod,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k3XC_o64_wbn,"Golfresor, ledarerfarenhet",http://data.europa.eu/esco/skill/350c932d-f9b3-4adb-a5cc-cd5cff4a1912,ge turistrelaterad information,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k3XC_o64_wbn,"Golfresor, ledarerfarenhet",http://data.europa.eu/esco/skill/86ffa56b-12f5-4dcd-8afd-9251fbb6b496,planera tiden inom turismbranschen,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k3XC_o64_wbn,"Golfresor, ledarerfarenhet",http://data.europa.eu/esco/skill/a7c51c48-802c-44ee-a40e-79b18b1d4365,ansvara för turistgrupper,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k4De_7U3_wS7,Trading,http://data.europa.eu/esco/skill/0bd4c62a-c309-467e-be76-8403b3f3a1a8,finansiella produkter,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k5NE_ijr_Zh6,Teknisk översättning,http://data.europa.eu/esco/skill/449f0945-4943-49f9-bd98-edfdfd7c00ba,översätta texter,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k5NE_ijr_Zh6,Teknisk översättning,http://data.europa.eu/esco/skill/9d7050b4-684f-4db3-9b25-05616a88d6fc,utveckla tekniska ordlistor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k5XN_2ar_j7D,"Terminalserver, övervakning",http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,administrera IT-system,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k5XN_2ar_j7D,"Terminalserver, övervakning",http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,underhålla IT-server,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k6MA_ohd_SJ3,"Hip hop, undervisning",http://data.europa.eu/esco/skill/90c0e266-c9ea-4036-802e-475ea50b9c7b,undervisa i musik,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/064493f5-894a-4346-a2dd-833da0fbe43f,slutbehandlingsmetoder för skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/17b3af3e-0bd5-4388-9fb4-db5d241aa9d8,tillämpa grundläggande underhållsregler för maskiner för tillverkning av läderartiklar och skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/206d0e14-25b4-4b2e-b5ac-24239df46282,förarbete inför montering av underdelen på skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/2200e940-ad43-4828-8727-47c4afcbc351,processer och tekniker för sammanfogning vid tillverkning av limmade skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/2b1f8e85-6693-47c0-a352-799ebfdfc8e4,skapa läster för skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/3212fbac-540b-41ca-a4ae-132a588500bd,tillämpa tekniker för förarbete inför montering av underdelen på skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/38a6e9b0-e502-477c-9a9f-df1363984507,stickningsförarbete och tekniker för skor och läderartiklar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/45d9d702-504a-4b12-883a-e7155aadab99,tillämpa metoder för tillverkning av skor och läderartiklar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/5529b063-ebdf-458a-8ac8-96474e72aebb,analysera skotyper,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/59849bc2-6b37-4927-bdc8-c8cf9d44abed,använda verktyg för skoreparation,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/59d50ec6-237f-4f65-a06b-7b449d55ff99,reparera läderartiklar,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/5c12f164-3feb-41cf-8ede-2e02a7faf12a,processer och tekniker för sammanfogning vid skotillverkning med California-metoden,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/61cea229-2057-4687-ac14-62d8ea1419ad,utrustning för skotillverkning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/7c7cf091-5139-4a1d-a6cd-0df9edc8f34d,tillämpa sammanfogningstekniker för tillverkning av limmade skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/a4cfad38-109a-4a61-8d01-98fd8cf001ce,skomaterial,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/acb43107-4354-40a5-8a82-9b9264fafacf,maskiner för skotillverkning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/aeb6686c-f72e-4160-a815-7fd41ecfc3e8,tillämpa tekniker för förarbete inför montering av överdelen på skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/b1578674-6e79-4142-9673-63a29f847aa8,processer och tekniker för sammanfogning vid skotillverkning med Goodyear-metoden,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/b5b70429-a806-4b99-b435-3f46bb71f54f,laga skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/c2f06797-190e-4a74-b8c2-a988c3cc8186,sömnadsmetoder för skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/c5fdbd81-db10-4fc3-8cee-8b1a7169c472,underhålla utrustning för montering av skor,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/c6846331-2e11-45d6-ab8d-306c956332fc,skotillverkningsteknik,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/c8d75bf4-ad0d-4f36-8cdc-265a7b044881,tillämpa sömnadsmetoder,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/e28cea73-fba7-4bc2-8315-8daf9e456322,förarbete inför montering av överdelen på skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/e54a3ed7-465f-432b-8940-2aeabeaa449e,skokvalitet,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/ebf99a7b-6c2c-4f77-af00-e04765cfcaed,skära till överdelar till skor,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/f2ce1560-2a29-41e9-b81b-bbe1554202d8,tillämpa tekniker inför sömnad,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
k7YN_Mmw_9Jh,Skomakeri,http://data.europa.eu/esco/skill/f3880260-ef21-401c-a64f-a96f21dc968a,lästtyper,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
